"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"01.64";"01.6";"4";"Behandling av såfrø";"Behandling av såfrø";"Inkluderer: Omfatter aktiviteter etter innhøsting, med formål å bedre kvaliteten på såfrø og såkorn ved: tørking, rensing, sortering og annen behandling av såfrø før salg Ekskluderer: Dyrking av såfrø grupperes under hhv.: 01.1 Dyrking av ettårige vekster og: 01.2 Dyrking av flerårige vekster. Bearbeiding av frø med henblikk på produksjon av olje grupperes under: 10.412 Produksjon av andre uraffinerte oljer og fett. Forskning for utvikling av nye typer såfrø og såkorn grupperes under: 72.11 Forskning og utviklingsarbeid innen bioteknologi"
"01.70";"01.7";"4";"Jakt, viltstell og tjenester tilknyttet jakt og viltstell";"Jakt, viltstell og tilkn. tjenester";"Inkluderer: Omfatter jakt, fangst og viltstell på kommersiell basis: fangst av dyr med henblikk på produksjon av mat, pels, skinn eller til bruk i forskning, i zoologiske hager eller som kjæledyr, produksjon av pelsskinn, krypdyr- eller fugleskinn fra jakt eller fangst Inkluderer også: Omfatter også fangst av havpattedyr  som hvalrosser og seler Ekskluderer: Produksjon av pelsskinn, krypdyr- eller fugleskinn fra dyr som er avlet opp grupperes under: 01.4 Husdyrhold. Oppdrett av vilt på gårdsbruk grupperes under: 01.49 Husdyrhold ellers. Hvalfangst grupperes under: 03.112 Hvalfangst. Produksjon av huder og skinn av dyr som slaktes på slakterier grupperes under: 10.11 Bearbeiding og konservering av kjøtt. Jakt drevet som sport eller fritidsaktivitet og tjenester i tilknytning til det grupperes under: 93.19 Andre sportsaktiviteter. Tjenester til fremme av jakt og fangst grupperes under: 94.991 Aktiviteter i andre medlemsorganisasjoner ikke nevnt annet sted"
"01.110";"01.11";"5";"Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster";"Dyrking av korn, belgvekster mv.";"Inkluderer: Omfatter dyrking av korn: hvete, mais, durra, bygg, rug, havre, hirse og andre kornsorter ikke nevnt annet sted, belgvekster: bønner, hestebønner, kikkerter, kuerter, linser, lupiner, erter, ertebønner og andre belgvekster, oljeholdige vekster: soyabønner, jordnøtter, og bomullsfrø, kastorbønner, linfrø, sennepsfrø, nigerfrø, rapsfrø, saflorfrø, sesamfrø, solsikkefrø og andre oljeholdige frø Ekskluderer: Dyrking av ris grupperes under: 01.12 Dyrking av ris. Dyrking av sukkermais grupperes under: 01.13 Dyrking av grønnsaker, meloner, rot- og knollvekster. Dyrking av fôrmais grupperes under: 01.19 Dyrking av ettårige vekster ellers. Dyrking av oljeholdige frukter grupperes under: 01.26 Dyrking av oljeholdige frukter"
"01.120";"01.12";"5";"Dyrking av ris";"Dyrking av ris";""
"01.130";"01.13";"5";"Dyrking av grønnsaker, meloner, rot- og knollvekster";"Dyrking av grønnsaker, poteter mv.";"Inkluderer: Omfatter dyrking av: artisjokker, asparges, kål, blomkål, broccoli, salat, sikori, spinat og andre bladgrønnsaker eller stilkgrønnsaker, agurker, sylteagurker, auberginer, tomater, vannmeloner, andre meloner og andre fruktbærende grønnsaker, gulerøtter, matnepe, hvitløk, løk, sjalottløk, purre, andre alliumarter og andre rot-, løk- og knollgrønnsaker, sopp og trøfler, grønnsakfrø og sukkerroefrø, sukkerroer, andre grønnsaker, poteter, søtpoteter, maniok, yam og andre røtter og rotknoller. Ekskluderer: Dyrking av chilipepper, pepperfrukter og andre krydderplanter og aromaplanter grupperes under: 01.28 Dyrking av krydder og aromatiske, medisinske og farmasøytiske vekster. Dyrking av soppmycel til formering grupperes under: 01.30 Planteformering"
"01.140";"01.14";"5";"Dyrking av sukkerrør";"Dyrking av sukkerrør";"Ekskluderer: Dyrking av sukkerroer grupperes under: 01.13 Dyrking av grønnsaker, meloner, rot- og knollvekster"
"01.150";"01.15";"5";"Dyrking av tobakk";"Dyrking av tobakk";"Ekskluderer: Produksjon av tobakksvarer grupperes under: 12 Produksjon av tobakksvarer"
"01.160";"01.16";"5";"Dyrking av fibervekster";"Dyrking av fibervekster";"Inkluderer: Omfatter dyrking av bomull, jute, kenaf og andre stengelfibrer, lin, hamp, sisal og andre agavefibrer, abaca, ramie, andre tekstil- fiberplanter og andre fibervekster"
"01.190";"01.19";"5";"Dyrking av ettårige vekster ellers";"Dyrking av ettårige vekster ellers";"Inkluderer: Omfatter alle andre ettårige vekster som: -matkålrot, fôrrøtter, kløver, lucerne, fôresparsette, fôrmais og annet gress, fôrkål, o.l. fôrplanter, -bokhvete, -roefrø, unntatt sukkerroefrø, og frø fra fôrplanter, -blomster, snittblomster, blomsterløk og blomsterfrø Ekskluderer: Dyrking av ettårige kryddervekster, aromatiske og farmasøytiske vekster grupperes under: 01.28 Dyrking av krydder og aromatiske, medisinske og farmasøytiske vekster"
"01.210";"01.21";"5";"Dyrking av druer";"Dyrking av druer";"Inkluderer: Omfatter dyrking av vindruer og spisedruer i vingårder Ekskluderer: Produksjon av vin grupperes under: 11.02 Produksjon av vin"
"01.220";"01.22";"5";"Dyrking av tropiske og subtropiske frukter";"Dyrking av trop./subtrop. frukter";"Inkluderer: Omfatter dyrking av avocadoer, bananer og pisangbananer, dadler, fikener, mango, papaja, ananas og andre tropiske og subtropiske frukter"
"01.230";"01.23";"5";"Dyrking av sitrusfrukter";"Dyrking av sitrusfrukter";"Inkluderer: Omfatter dyrking av grapefrukt, pompelmus, sitroner, limefrukter, appelsiner, tangeriner, mandariner, klementiner og andre sitrusfrukter"
"01.240";"01.24";"5";"Dyrking av kjernefrukter og steinfrukter";"Dyrking av kjerne- og steinfrukter";"Inkluderer: Omfatter dyrking av epler, aprikoser, kirsebær, surkirsebær, ferskener, nektariner, pærer, plommer og andre kjernefrukter og steinfrukter"
"01.250";"01.25";"5";"Dyrking av annen frukt som vokser på trær eller busker samt nøtter";"Dyrking av bær og nøtter mv.";"Inkluderer: Omfatter dyrking av blåbær, rips, solbær, stikkelsbær, kiwifrukter, bringebær, jordbær og andre bær, mandler, cashewnøtter, kastanjer, hasselnøtter, pistasjenøtter, valnøtter, og andre nøtter, annen frukt som vokser på trær eller busker, f.eks., johannesbrød Ekskluderer: Dyrking av kokosnøtter grupperes under: 01.26 Dyrking av oljeholdige frukter"
"01.260";"01.26";"5";"Dyrking av oljeholdige frukter";"Dyrking av oljeholdige frukter";"Inkluderer: Omfatter dyrking av kokosnøtter, oliven, oljepalmer og andre oljeholdige frukter Ekskluderer: Dyrking av soyabønner, jordnøtter og andre oljeholdige frø grupperes under: 01.11 Dyrking av korn (unntatt ris), belgvekster og oljeholdige vekster"
"01.270";"01.27";"5";"Dyrking av vekster for produksjon av drikkevarer";"Dyrk. vekster for prod. av drikkev.";"Inkluderer: Omfatter dyrking av kaffe, te, maté, kakao og andre vekster for produksjon av drikkevarer"
"01.280";"01.28";"5";"Dyrking av krydder og aromatiske, medisinske og farmasøytiske vekster";"Dyrking av krydder mv.";"Inkluderer: Omfatter dyrking av flerårige og ettårige kryddervekster og aromatiske vekster: pepper, chilipepper, pepperfrukter, muskatnøtter, muskatplommer, kardemomme, anisfrø,  stjerneanis, fennikel, kanel, kryddernelliker, ingefær, vanilje, humle, andre krydder og aromavekster, farmasøytiske og medisinske vekster"
"01.290";"01.29";"5";"Dyrking av flerårige vekster ellers";"Dyrking av flerårige vekster ellers";"Inkluderer: Omfatter dyrking av gummitrær for utvinning av latex, juletrær og trær for utvinning av sevje Ekskluderer: Dyrking av blomster, produksjon av snittblomster og produksjon av blomsterløk grupperes under: 01.19 Dyrking av ettårige vekster ellers. Utvinning av sevje fra trær eller gummilignende materialer i naturen grupperes under: 02.30 Innsamling av viltvoksende produkter av annet enn tre"
"01.300";"01.30";"5";"Planteformering";"Planteformering";"Inkluderer: Omfatter dyrking av planter til utplanting, prydplanter (herunder ferdigplen) planter for produksjon av løk, knoller og røtter, stiklinger og avleggere, soppmycel til formering og drift av planteskoler unntatt skogplanteskoler Ekskluderer: Dyrking av vekster henblikk på frøproduksjon  grupperes under hhv.: 01.1 Dyrking av ettårige vekster og: 01.2  Dyrking av flerårige vekster. Drift av skogplanteskoler grupperes under: 02.10 Skogskjøtsel og andre skogbruksaktiviteter"
"01.410";"01.41";"5";"Melkeproduksjon på storfe";"Melkeproduksjon på storfe";"Inkluderer: Omfatter oppdrett og avl av melkekyr og produksjon av melk fra kyr og bøfler Ekskluderer: Bearbeiding av melk grupperes under: 10.51 Produksjon av meierivarer"
"01.420";"01.42";"5";"Oppdrett av annet storfe";"Oppdrett av annet storfe";"Inkluderer: Omfatter oppdrett og avl av storfe og bøfler til kjøttproduksjon og produksjon av oksesæd"
"01.430";"01.43";"5";"Oppdrett av hester og andre dyr av hestefamilien";"Oppdrett av hester, esler o.l.";"Inkluderer: Omfatter oppdrett og avl av hester, esler, muldyr og mulesler Ekskluderer: Drift av staller for veddeløpshester og rideskoler grupperes under: 93.19 Andre sportsaktiviteter"
"01.440";"01.44";"5";"Oppdrett av kameler og andre kameldyr";"Oppdrett av kameler og kameldyr el.";"Inkluderer: Omfatter oppdrett og avl av kameler (dromedarer) og dyr av kamelfamilien"
"01.451";"01.45";"5";"Sauehold";"Sauehold";"Inkluderer: Omfatter oppdrett og avl av sauer, produksjon av sauemelk og produksjon av saueull"
"01.452";"01.45";"5";"Geitehold";"Geitehold";"Inkluderer: Omfatter oppdrett og avl av geiter, produksjon av geitemelk og produksjon av geiteull"
"01.460";"01.46";"5";"Svinehold";"Svinehold";"Inkluderer: Omfatter oppdrett og avl av svin"
"01.471";"01.47";"5";"Hold av verpehøner for konsumeggproduksjon";"Verpehøner for konsumeggprod.";"Ekskluderer: Produksjon av rugeegg grupperes under: 01.479 Annet fjørfehold"
"01.479";"01.47";"5";"Annet fjørfehold";"Annet fjørfehold";"Inkluderer: Omfatter hold av fjørfe for kjøttproduksjon, produksjon av rugeegg og rugerier"
"01.490";"01.49";"5";"Husdyrhold ellers";"Husdyrhold ellers";"Inkluderer: Omfatter oppdrett og avl av struts, emus og andre fugler (unntatt fjørfe), insekter, kaniner og andre pelsdyr, produksjon av pelsskinn, krypdyr- eller fugleskinn fra dyr som er oppdrettet, oppdrett av slanger, ferskvannsbasert bløtdyroppdrett og snegleoppdrett o.l., oppdrett av silkeorm, produksjon av silkeormkokoner, biavl og produksjon av honning og bivoks, oppdrett og avl av kjæledyr (unntatt fisk), katter, hunder, fugler, hamstere mv. Ekskluderer: Fjørfeavl grupperes under hhv.: 01.471 Hold av verpehøner for konsumeggproduksjon og: 01.479 Annet fjørfehold. Produksjon av huder og skinn av dyr fra jakt og fellefangst grupperes under: 01.70 Jakt, viltstell og tjenester tilknyttet jakt og viltstell. Oppdrett av frosker, krokodiller og havbasert slangeoppdrett grupperes under hhv.: 03.21 Hav- og kystbasert akvakultur og: 03.22 Ferskvannsbasert akvakultur. Fiskeoppdrett grupperes under hhv.: 03.21 Hav- og kystbasert akvakultur og: 03.22 Ferskvannsbasert akvakultur. Oppstalling og dressur av kjæledyr grupperes under: 96.09 Personlig tjenesteyting ikke nevnt annet sted"
"01.500";"01.50";"5";"Kombinert husdyrhold og planteproduksjon";"Komb. husdyrhold og planteprod.";"Inkluderer: Omfatter kombinert produksjon av vekster og husdyrhold uten spesialisering. Den totale størrelsen av gårdsdrifta er ikke en avgjørende faktor. Hvis enten dyrking av vekster eller husdyrholdet på et gårdsbruk overskrider 66% av standard dekningsbidraget, skal det ikke grupperes her, men grupperes under dyrking av vekster eller husdyrhold Ekskluderer: Blandet planteproduksjon grupperes under hhv.: 01.1 Dyrking av ettårige vekster og: 01.2 Dyrking av flerårige vekster. Blandet husdyrhold grupperes under: 01.4 Husdyrhold"
"01.610";"01.61";"5";"Tjenester tilknyttet planteproduksjon";"Tjenester tilknyttet planteprod.";"Inkluderer: Omfatter tjenester tilknyttet planteproduksjon på kontraktbasis: jordkultivering, såing og planting, stell av vekster, sprøyting, beskjæring av trær og busker, prikling og tynning av rotvekster, bekjempelse av skadegjørere, innhøsting og drift av vanningsanlegg Inkluderer også: Omfatter også utleie av jordbruksmaskiner med personell Ekskluderer: Etterbehandling av vekster etter innhøsting grupperes under: 01.63 Etterbehandling av vekster etter innhøsting. Drenering av jordbruksareal grupperes under: 43.12 Grunnarbeid. Landskapsarkitekter grupperes under: 71.113 Landskapsarkitekttjenester. Agronomer og landbruksøkonomers virksomhet grupperes under: 74.909 Annen faglig, vitenskaplig og teknisk virksomhet ikke nevnt annet sted. Hagearkitekter og beplantning grupperes under: 81.30 Beplantning av hager og parkanlegg. Landbruksutstillinger og -messer grupperes under: 82.30 Kongress-, messe- og utstillingsvirksomhet"
